Entity,Code,Year,"Age-standardized deaths from trachea, bronchus, lung cancers in females in those aged all ages per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in males in those aged all ages per 100,000 people"
Brazil,BRA,2013,9.041235,17.616726
Brazil,BRA,2014,9.2793665,17.344128
Brazil,BRA,2015,9.52131,17.182325
Brazil,BRA,2016,9.444526,17.033125
Brazil,BRA,2017,9.505453,16.55603
Brazil,BRA,2018,9.5898,16.187487
Brazil,BRA,2019,9.338838,15.651963
Brazil,BRA,2020,9.097917,14.721954
Brazil,BRA,2021,9.376651,14.325501
Brunei,BRN,1996,15.036088,29.84464
Brunei,BRN,1997,23.151598,18.481936
Brunei,BRN,1998,19.845295,32.09805
Brunei,BRN,1999,28.73493,22.508251
Brunei,BRN,2000,33.855034,36.297306
Brunei,BRN,2001,29.512009,29.664394
Brunei,BRN,2002,36.022938,33.94871
Brunei,BRN,2003,16.019016,35.9656
Brunei,BRN,2004,24.442059,32.504
Brunei,BRN,2005,19.680775,48.46638
Brunei,BRN,2006,19.693878,25.630917
Brunei,BRN,2007,26.033274,36.564262
Brunei,BRN,2008,22.314714,36.017624
Brunei,BRN,2009,15.298444,23.531164
Brunei,BRN,2010,18.376099,27.526627
Brunei,BRN,2011,19.5299,28.856384
Brunei,BRN,2012,19.716572,22.977333
Brunei,BRN,2013,25.69622,32.010765
Brunei,BRN,2014,23.073685,31.64077
Brunei,BRN,2015,20.33488,21.23087
Brunei,BRN,2016,13.870749,25.328484
Brunei,BRN,2017,14.514477,25.019276
Brunei,BRN,2018,16.390686,15.904143
Brunei,BRN,2019,21.598936,19.152758
Bulgaria,BGR,1964,8.788554,39.12944
Bulgaria,BGR,1965,7.3791394,40.871033
Bulgaria,BGR,1966,7.378991,41.47415
Bulgaria,BGR,1967,7.7711115,39.174442
Bulgaria,BGR,1968,7.2865214,39.5941
Bulgaria,BGR,1969,7.070629,38.739037
Bulgaria,BGR,1970,6.662041,36.540432
Bulgaria,BGR,1971,6.4516835,40.41925
Bulgaria,BGR,1972,7.107793,39.200405
Bulgaria,BGR,1973,7.1905327,41.121834
Bulgaria,BGR,1974,7.0681267,39.45517
Bulgaria,BGR,1975,6.415544,37.8021
Bulgaria,BGR,1976,6.5589075,38.631958
Bulgaria,BGR,1977,6.947847,38.845814
Bulgaria,BGR,1978,6.0720506,37.913074
Bulgaria,BGR,1979,7.110935,39.816685
Bulgaria,BGR,1980,6.391187,36.630978
Bulgaria,BGR,1981,6.4390435,40.073036
Bulgaria,BGR,1982,5.8569884,41.52476
Bulgaria,BGR,1983,6.989794,43.20789
Bulgaria,BGR,1984,7.4988427,43.232883
Bulgaria,BGR,1985,7.614052,41.387592
Bulgaria,BGR,1986,7.1243916,42.89771
Bulgaria,BGR,1987,7.297215,44.064857
Bulgaria,BGR,1988,6.9532046,43.13505
Bulgaria,BGR,1989,6.6801105,44.38796
Bulgaria,BGR,1990,6.438674,43.44923
Bulgaria,BGR,1991,7.635249,42.767033
Bulgaria,BGR,1992,7.0947,46.041416
Bulgaria,BGR,1993,7.5499086,45.649044
Bulgaria,BGR,1994,7.4588895,46.794853
Bulgaria,BGR,1995,7.975627,45.831135
Bulgaria,BGR,1996,7.6288285,45.283165
Bulgaria,BGR,1997,6.857101,43.606674
Bulgaria,BGR,1998,7.1050134,41.80263
Bulgaria,BGR,1999,7.582737,43.003914
Bulgaria,BGR,2000,7.194137,40.383965
Bulgaria,BGR,2001,7.0256176,40.882343
Bulgaria,BGR,2002,7.013892,42.840294
Bulgaria,BGR,2003,6.954946,44.285145
Bulgaria,BGR,2004,7.4366794,43.940746
Bulgaria,BGR,2005,8.799351,47.99511
Bulgaria,BGR,2006,7.755136,47.19327
Bulgaria,BGR,2007,8.451535,47.366714
Bulgaria,BGR,2008,8.158405,48.88371
Bulgaria,BGR,2009,8.070807,45.654526
Bulgaria,BGR,2010,7.5993237,46.06365
Bulgaria,BGR,2011,8.84665,45.16489
Bulgaria,BGR,2012,9.324682,47.38631
Bulgaria,BGR,2013,8.685575,48.024284
Bulgaria,BGR,2014,9.776683,44.259407
Bulgaria,BGR,2015,9.766632,44.006542
Bulgaria,BGR,2016,9.210819,42.337048
Bulgaria,BGR,2017,9.549886,41.622417
Bulgaria,BGR,2018,10.485693,40.340134
Bulgaria,BGR,2019,10.679452,41.745728
Bulgaria,BGR,2020,11.406209,40.001987
Bulgaria,BGR,2021,10.612921,38.161167
Bulgaria,BGR,2022,10.506455,32.867653
Canada,CAN,1950,3.2402859,15.636919
Canada,CAN,1951,3.7299056,16.196926
Canada,CAN,1952,4.019555,18.147589
Canada,CAN,1953,3.7651422,19.783712
Canada,CAN,1954,3.891034,21.008236
Canada,CAN,1955,4.7400765,22.402025
Canada,CAN,1956,4.0300684,23.864918
Canada,CAN,1957,3.8836262,24.502747
Canada,CAN,1958,3.8352504,25.770107
Canada,CAN,1959,4.112361,26.498068
Canada,CAN,1960,3.9860153,27.94315
Canada,CAN,1961,4.362921,29.406548
Canada,CAN,1962,5.032834,31.23753
Canada,CAN,1963,4.778413,33.45908
Canada,CAN,1964,5.1619186,34.033833
Canada,CAN,1965,5.609736,35.247486
Canada,CAN,1966,5.7917223,37.05866
Canada,CAN,1967,6.3263316,40.796173
Canada,CAN,1968,6.6366234,41.218807
Canada,CAN,1969,6.656622,42.88291
Canada,CAN,1970,7.140354,45.25802
Canada,CAN,1971,7.2874227,46.953564
Canada,CAN,1972,8.7010145,48.30778
Canada,CAN,1973,9.268287,50.25742
Canada,CAN,1974,9.994561,52.66775
Canada,CAN,1975,10.338912,52.245647
Canada,CAN,1976,10.742783,54.536858
Canada,CAN,1977,11.89643,55.66247
Canada,CAN,1978,12.696819,57.12066
Canada,CAN,1979,13.87589,58.57411
Canada,CAN,1980,14.503892,60.144157
Canada,CAN,1981,15.256718,58.982716
Canada,CAN,1982,16.892178,63.671936
Canada,CAN,1983,16.77562,62.6864
Canada,CAN,1984,18.634855,64.1723
Canada,CAN,1985,20.013456,62.191082
Canada,CAN,1986,20.362753,63.590164
Canada,CAN,1987,21.55032,63.33458
Canada,CAN,1988,22.559483,65.377914
Canada,CAN,1989,22.666487,65.449326
Canada,CAN,1990,23.167355,64.420746
Canada,CAN,1991,24.608833,63.00293
Canada,CAN,1992,24.4373,60.80985
Canada,CAN,1993,25.789457,60.542454
Canada,CAN,1994,25.903946,58.445576
Canada,CAN,1995,25.229765,56.19411
Canada,CAN,1996,27.379118,56.46426
Canada,CAN,1997,26.111563,54.070267
Canada,CAN,1998,27.867838,54.273067
Canada,CAN,1999,27.967936,54.3711
Canada,CAN,2000,27.6903,49.75849
Canada,CAN,2001,27.563921,49.8666
Canada,CAN,2002,28.28145,49.692993
Canada,CAN,2003,28.228199,48.079094
Canada,CAN,2004,28.8632,46.397343
Canada,CAN,2005,28.594755,45.883987
Canada,CAN,2006,29.217981,44.01039
Canada,CAN,2007,28.710339,43.583637
Canada,CAN,2008,28.623865,41.741337
Canada,CAN,2009,28.506138,41.302418
Canada,CAN,2010,28.334938,39.804085
Canada,CAN,2011,27.373886,38.42012
Canada,CAN,2012,27.408365,37.770172
Canada,CAN,2013,27.172894,35.531315
Canada,CAN,2014,26.935434,35.878456
Canada,CAN,2015,26.116516,33.792
Canada,CAN,2016,25.617874,32.116722
Canada,CAN,2017,24.763828,31.507946
Canada,CAN,2018,23.741817,30.175661
Canada,CAN,2019,22.584084,28.836927
Canada,CAN,2020,21.882895,27.096943
Canada,CAN,2021,21.39409,26.379446
Canada,CAN,2022,20.629053,24.636833
Cape Verde,CPV,1980,3.9398708,4.8637567
Cape Verde,CPV,2011,5.54883,17.51968
Chile,CHL,1955,4.9695234,13.286489
Chile,CHL,1956,4.463785,14.586655
Chile,CHL,1957,5.121368,12.827104
Chile,CHL,1958,5.116681,12.794801
Chile,CHL,1959,4.8092365,14.7865095
Chile,CHL,1960,5.413998,15.166018
Chile,CHL,1961,5.4601274,14.0405245
Chile,CHL,1962,5.2604036,14.280448
Chile,CHL,1963,5.8946314,16.39632
Chile,CHL,1964,5.4838347,15.376401
Chile,CHL,1965,5.4449286,16.032583
Chile,CHL,1966,6.140476,16.946943
Chile,CHL,1967,6.744715,18.629816
Chile,CHL,1968,5.5051856,18.999552
Chile,CHL,1969,6.46223,20.649797
Chile,CHL,1970,6.197885,19.538826
Chile,CHL,1971,6.349081,20.28161
Chile,CHL,1972,5.4194117,20.876318
Chile,CHL,1973,5.7435493,22.861
Chile,CHL,1974,5.2618833,19.536713
Chile,CHL,1975,5.448839,21.176153
Chile,CHL,1976,6.0880647,21.56051
Chile,CHL,1977,6.044227,22.965685
Chile,CHL,1978,5.333161,21.842798
Chile,CHL,1979,6.679295,22.306496
Chile,CHL,1980,6.3350797,23.450586
Chile,CHL,1981,6.0895367,23.032593
Chile,CHL,1982,6.223782,24.899958
Chile,CHL,1983,6.5165277,25.454369
Chile,CHL,1984,6.525733,23.899868
Chile,CHL,1985,6.974235,26.218685
Chile,CHL,1986,7.014459,24.148598
Chile,CHL,1987,6.9469543,23.361315
Chile,CHL,1988,6.415183,23.770138
Chile,CHL,1989,6.9894204,23.817877
Chile,CHL,1990,7.138432,23.540348
Chile,CHL,1991,7.041137,26.449003
Chile,CHL,1992,7.328945,24.981525
Chile,CHL,1993,8.041742,24.580154
Chile,CHL,1994,7.3636413,23.281485
Chile,CHL,1995,7.566933,23.599186
Chile,CHL,1996,7.7667646,24.37414
Chile,CHL,1997,8.213385,22.122166
Chile,CHL,1998,7.481475,22.368961
Chile,CHL,1999,7.766677,21.588963
Chile,CHL,2000,7.814249,21.516432
Chile,CHL,2001,8.203287,21.610844
Chile,CHL,2002,8.205417,21.138931
Chile,CHL,2003,7.995483,19.890724
Chile,CHL,2004,8.31886,21.362635
Chile,CHL,2005,8.6891775,20.942745
Chile,CHL,2006,8.923901,21.174858
Chile,CHL,2007,8.911986,20.26113
Chile,CHL,2008,8.756266,18.605473
Chile,CHL,2009,8.826686,19.620647
Chile,CHL,2010,8.663815,20.167692
Chile,CHL,2011,9.302121,19.818716
Chile,CHL,2012,9.813296,18.69376
Chile,CHL,2013,9.892182,19.367306
Chile,CHL,2014,9.609629,18.911161
Chile,CHL,2015,9.548285,18.370325
Chile,CHL,2016,9.418796,17.955242
Chile,CHL,2017,9.691039,17.449718
Chile,CHL,2018,9.208604,17.391521
Chile,CHL,2019,9.28026,16.599142
Chile,CHL,2020,8.984888,16.296535
Chile,CHL,2021,9.437386,16.45127
Chile,CHL,2022,9.563243,15.744089
Colombia,COL,1953,3.138001,6.059013
Colombia,COL,1954,3.015178,4.2742887
Colombia,COL,1955,3.2834275,4.34688
Colombia,COL,1956,2.8356707,5.6765738
Colombia,COL,1957,3.1308384,5.7043247
Colombia,COL,1958,3.120693,4.522407
Colombia,COL,1959,2.842016,5.8638926
Colombia,COL,1960,2.5365071,6.22707
Colombia,COL,1961,3.3073707,5.8125267
Colombia,COL,1962,3.370406,6.7374063
Colombia,COL,1963,3.1868703,7.157064
Colombia,COL,1964,3.4315846,8.02774
Colombia,COL,1965,3.769213,7.144773
Colombia,COL,1966,4.0842123,8.074994
Colombia,COL,1967,4.1299233,8.623428
Colombia,COL,1968,3.5108414,8.4498205
Colombia,COL,1969,3.509553,8.304529
Colombia,COL,1972,4.670553,9.119646
Colombia,COL,1974,4.2690496,9.706867
Colombia,COL,1975,4.556386,9.912517
Colombia,COL,1976,5.083022,11.609736
Colombia,COL,1977,5.231944,10.941091
Colombia,COL,1984,6.645687,15.425436
Colombia,COL,1985,7.559511,16.934961
Colombia,COL,1986,7.5477114,17.664272
Colombia,COL,1987,7.275603,16.55452
Colombia,COL,1988,6.8536463,15.598122
Colombia,COL,1989,7.279262,15.9487295
Colombia,COL,1990,6.818264,15.621155
Colombia,COL,1991,7.8528824,16.168278
Colombia,COL,1992,8.2583685,16.255167
Colombia,COL,1993,8.16574,16.313562
Colombia,COL,1994,7.655007,16.483257
Colombia,COL,1995,7.548472,15.447088
Colombia,COL,1996,7.9179807,15.492912
Colombia,COL,1997,7.9279976,15.4610615
Colombia,COL,1998,7.15945,14.620517
Colombia,COL,1999,8.039151,15.481346
Colombia,COL,2000,7.691696,15.295576
Colombia,COL,2001,7.695418,15.387495
Colombia,COL,2002,7.8328195,15.432786
Colombia,COL,2003,8.274527,15.227327
Colombia,COL,2004,8.40471,16.05767
Colombia,COL,2005,8.284201,15.923232
Colombia,COL,2006,8.282121,15.743811
Colombia,COL,2007,7.8671904,15.53173
Colombia,COL,2008,7.6961207,14.829704
Colombia,COL,2009,7.588985,14.4156
Colombia,COL,2010,7.666275,14.003509
Colombia,COL,2011,7.2721806,13.52076
Colombia,COL,2012,7.5702662,12.759877
Colombia,COL,2013,7.135818,13.306785
Colombia,COL,2014,7.540512,13.341407
Colombia,COL,2015,7.7361507,12.9913025
Colombia,COL,2016,7.3166842,12.736606
Colombia,COL,2017,7.2512584,12.579988
Colombia,COL,2018,7.1456532,11.515259
Colombia,COL,2019,6.37299,10.862541
Colombia,COL,2020,6.1354117,10.914583
Colombia,COL,2021,5.900621,9.188102
Costa Rica,CRI,1961,3.3476624,4.3279095
Costa Rica,CRI,1962,3.0273097,8.318413
Costa Rica,CRI,1963,4.580146,6.2113557
Costa Rica,CRI,1964,5.9628434,9.350596
Costa Rica,CRI,1965,2.8151944,6.769733
Costa Rica,CRI,1966,3.6922586,7.6848683
Costa Rica,CRI,1967,4.9114914,8.841298
Costa Rica,CRI,1968,5.7013288,12.060349
Costa Rica,CRI,1969,4.755568,7.6490736
Costa Rica,CRI,1970,5.9576087,7.709646
Costa Rica,CRI,1971,6.164886,6.9094615
Costa Rica,CRI,1972,6.4909234,13.482029
Costa Rica,CRI,1973,3.4918976,8.855153
Costa Rica,CRI,1974,6.740996,10.167492
Costa Rica,CRI,1975,7.536433,13.752455
Costa Rica,CRI,1976,5.4719524,13.407026
Costa Rica,CRI,1977,6.1106973,13.571038
Costa Rica,CRI,1978,6.713516,14.028149
Costa Rica,CRI,1979,5.34074,13.40922
Costa Rica,CRI,1980,7.260751,15.44211
Costa Rica,CRI,1981,9.139255,19.565468
Costa Rica,CRI,1982,9.159075,19.029585
Costa Rica,CRI,1983,5.342545,15.768977
Costa Rica,CRI,1984,7.1239233,20.569763
Costa Rica,CRI,1985,7.5060163,21.237394
Costa Rica,CRI,1986,6.9219456,16.495016
Costa Rica,CRI,1987,8.041562,18.497517
Costa Rica,CRI,1988,6.268403,23.791754
Costa Rica,CRI,1989,8.935062,18.410318
Costa Rica,CRI,1990,5.5790133,18.74213
Costa Rica,CRI,1991,5.764932,15.9317255
Costa Rica,CRI,1992,6.0514603,17.356926
Costa Rica,CRI,1993,6.8660088,16.74929
Costa Rica,CRI,1994,5.315957,16.942444
Costa Rica,CRI,1995,6.457813,14.831231
Costa Rica,CRI,1996,5.8307443,16.341858
Costa Rica,CRI,1997,6.0050826,13.43512
Costa Rica,CRI,1998,4.3997264,11.970803
Costa Rica,CRI,1999,5.346148,14.055037
Costa Rica,CRI,2000,5.912599,12.912247
Costa Rica,CRI,2001,4.8918157,13.1701975
Costa Rica,CRI,2002,4.1342945,11.205517
Costa Rica,CRI,2003,5.183433,11.904951
Costa Rica,CRI,2004,5.0853333,10.884126
Costa Rica,CRI,2005,4.8761196,10.289207
Costa Rica,CRI,2006,3.3063595,9.685194
Costa Rica,CRI,2007,3.4481862,8.943581
Costa Rica,CRI,2008,3.4259338,7.7382493
Costa Rica,CRI,2009,3.471356,8.046686
Costa Rica,CRI,2010,4.1446047,9.41289
Costa Rica,CRI,2011,3.6285276,9.785076
Costa Rica,CRI,2012,3.700474,9.188803
Costa Rica,CRI,2013,3.511401,8.596779
Costa Rica,CRI,2014,3.7835753,7.677237
Costa Rica,CRI,2015,4.0617146,7.6472297
Costa Rica,CRI,2016,4.0293612,7.3077292
Costa Rica,CRI,2017,3.5421293,7.217644
Costa Rica,CRI,2018,4.223982,8.351165
Costa Rica,CRI,2019,4.4064064,8.618225
Costa Rica,CRI,2020,3.4681532,8.63811
Costa Rica,CRI,2021,4.012178,7.2158556
Costa Rica,CRI,2022,3.2365386,6.2420993
Croatia,HRV,1985,6.938744,63.829437
Croatia,HRV,1986,8.8543415,62.27024
Croatia,HRV,1987,8.099739,66.76706
Croatia,HRV,1988,8.304671,69.43461
Croatia,HRV,1989,9.037325,68.129814
Croatia,HRV,1990,9.029155,69.71936
Croatia,HRV,1991,9.266699,67.61086
Croatia,HRV,1992,9.298941,65.32738
Croatia,HRV,1993,8.19263,67.26915
Croatia,HRV,1994,9.107945,68.09803
Croatia,HRV,1995,8.644128,64.74263
Croatia,HRV,1996,11.138192,76.038246
Croatia,HRV,1997,10.45376,77.87447
Croatia,HRV,1998,12.486832,82.36304
Croatia,HRV,1999,11.2413,80.62571
Croatia,HRV,2000,13.2614975,80.63848
Croatia,HRV,2001,11.0820875,70.56956
Croatia,HRV,2002,11.715722,66.593925
Croatia,HRV,2003,12.393088,66.001816
Croatia,HRV,2004,12.081496,65.49092
Croatia,HRV,2005,12.324911,63.629295
Croatia,HRV,2006,13.0388775,64.93379
Croatia,HRV,2007,13.1651535,64.600105
Croatia,HRV,2008,13.701647,62.90221
Croatia,HRV,2009,13.361655,63.094055
Croatia,HRV,2010,14.343803,60.62866
Croatia,HRV,2011,15.825724,59.857544
Croatia,HRV,2012,14.659545,59.20121
Croatia,HRV,2013,15.341491,58.12722
Croatia,HRV,2014,16.398857,56.963097
Croatia,HRV,2015,15.495132,57.21479
Croatia,HRV,2016,15.419405,57.18513
Croatia,HRV,2017,17.85021,56.983093
Croatia,HRV,2018,17.9216,54.865417
Croatia,HRV,2019,17.743793,51.732204
Croatia,HRV,2020,18.202742,48.58273
Croatia,HRV,2021,18.35204,48.150333
Cuba,CUB,1964,16.570457,40.344234
Cuba,CUB,1968,15.29639,41.21556
Cuba,CUB,1969,13.816067,42.246162
Cuba,CUB,1970,16.774792,42.58944
Cuba,CUB,1971,16.022217,44.050602
Cuba,CUB,1972,16.697828,45.067936
Cuba,CUB,1973,17.322914,46.278774
Cuba,CUB,1974,16.068926,44.740353
Cuba,CUB,1975,16.067572,41.828724
Cuba,CUB,1976,16.617556,46.73987
Cuba,CUB,1977,17.0046,47.37828
Cuba,CUB,1978,14.8003845,44.5554
Cuba,CUB,1979,15.090335,42.4708
Cuba,CUB,1980,14.984656,42.033314
Cuba,CUB,1981,14.815673,45.677967
Cuba,CUB,1982,15.709232,45.76062
Cuba,CUB,1983,17.026655,46.266415
Cuba,CUB,1984,16.048222,45.41048
Cuba,CUB,1985,15.778312,44.51976
Cuba,CUB,1986,16.331144,46.489265
Cuba,CUB,1987,15.898331,44.40408
Cuba,CUB,1988,18.102882,49.373966
Cuba,CUB,1989,16.245577,43.954
Cuba,CUB,1990,16.042469,43.967873
Cuba,CUB,1991,15.496088,43.945995
Cuba,CUB,1992,16.754833,43.224712
Cuba,CUB,1993,15.647405,39.802803
Cuba,CUB,1994,14.028517,40.86491
Cuba,CUB,1995,14.820924,41.156677
Cuba,CUB,1996,15.401268,42.341076
Cuba,CUB,1997,16.237514,41.390404
Cuba,CUB,1998,16.109179,42.32258
Cuba,CUB,1999,16.358374,41.506866
Cuba,CUB,2000,17.40499,41.51493
Cuba,CUB,2001,17.373459,41.048367
Cuba,CUB,2002,18.449518,43.583008
Cuba,CUB,2003,19.19078,44.90924
Cuba,CUB,2004,19.223524,44.458904
Cuba,CUB,2005,19.952656,43.784985
Cuba,CUB,2006,19.917881,43.45646
Cuba,CUB,2007,20.570446,45.19759
Cuba,CUB,2008,21.826328,45.103622
Cuba,CUB,2009,21.292812,44.2213
Cuba,CUB,2010,21.657043,43.05847
Cuba,CUB,2011,20.497662,40.93741
Cuba,CUB,2012,20.302038,41.012432
Cuba,CUB,2013,20.795113,40.29842
Cuba,CUB,2014,21.174604,40.94223
Cuba,CUB,2015,20.369158,41.037693
Cuba,CUB,2016,20.401024,39.67173
Cuba,CUB,2017,20.385397,39.867893
Cuba,CUB,2018,19.96749,38.274063
Cuba,CUB,2019,20.556938,36.3483
Cuba,CUB,2020,19.589489,35.63038
Cuba,CUB,2021,18.867077,31.989079
Cyprus,CYP,1999,3.5432305,9.748611
Cyprus,CYP,2000,0.6210058,10.053915
Cyprus,CYP,2004,4.100804,30.035915
Cyprus,CYP,2005,8.909219,26.044704
Cyprus,CYP,2006,5.6449633,23.868517
Cyprus,CYP,2007,6.243658,23.839647
Cyprus,CYP,2008,5.717536,25.82533
Cyprus,CYP,2009,7.6073575,29.909184
Cyprus,CYP,2010,5.7186723,25.720724
Cyprus,CYP,2011,7.146273,30.889006
Cyprus,CYP,2012,7.0588737,32.45084
Cyprus,CYP,2013,4.5299616,31.815956
Cyprus,CYP,2014,6.5047445,30.48879
Cyprus,CYP,2015,7.159429,27.558908
Cyprus,CYP,2016,7.911343,27.866415
Cyprus,CYP,2017,6.633238,34.31192
Cyprus,CYP,2018,7.84399,28.37173
Cyprus,CYP,2019,5.6123447,24.448149
Cyprus,CYP,2020,7.326517,34.268486
Cyprus,CYP,2021,8.731983,30.936222
Cyprus,CYP,2022,9.426613,28.6348
Czechia,CZE,1986,9.490532,88.23313
Czechia,CZE,1987,10.137003,85.81293
Czechia,CZE,1988,9.611323,86.343445
Czechia,CZE,1989,10.259036,83.44267
Czechia,CZE,1990,10.368347,85.51643
Czechia,CZE,1991,11.672103,82.54699
Czechia,CZE,1992,11.691199,82.5722
Czechia,CZE,1993,11.220892,80.25997
Czechia,CZE,1994,12.487422,74.786026
Czechia,CZE,1995,12.896213,77.142296
Czechia,CZE,1996,12.914895,72.49237
Czechia,CZE,1997,12.486193,71.78136
Czechia,CZE,1998,12.86884,67.67494
Czechia,CZE,1999,13.92859,67.60236
Czechia,CZE,2000,13.881762,68.5081
Czechia,CZE,2001,14.496072,64.66143
Czechia,CZE,2002,13.819216,63.68221
Czechia,CZE,2003,14.343511,61.410847
Czechia,CZE,2004,14.197937,62.126343
Czechia,CZE,2005,14.309808,58.296722
Czechia,CZE,2006,14.949859,55.84361
Czechia,CZE,2007,14.53985,53.87655
Czechia,CZE,2008,14.576909,51.115784
Czechia,CZE,2009,14.253511,50.623886
Czechia,CZE,2010,14.754307,49.959026
Czechia,CZE,2011,15.769173,47.481594
Czechia,CZE,2012,16.003119,45.568287
Czechia,CZE,2013,15.086587,43.086018
Czechia,CZE,2014,14.751003,40.679813
Czechia,CZE,2015,14.747045,39.388176
Czechia,CZE,2016,14.507034,38.969875
Czechia,CZE,2017,15.282821,38.32995
Czechia,CZE,2018,15.253399,34.913548
Czechia,CZE,2019,14.685155,34.96517
Czechia,CZE,2020,14.550479,33.704624
Czechia,CZE,2021,13.801846,30.267979
Czechia,CZE,2022,13.864887,29.809439
Czechia,CZE,2023,13.679372,28.214985
Denmark,DNK,1951,3.9821463,17.170435
Denmark,DNK,1952,4.6916647,19.852325
Denmark,DNK,1953,4.891196,19.595976
Denmark,DNK,1954,4.6495914,20.345552
Denmark,DNK,1955,5.208317,23.349072
Denmark,DNK,1956,4.194698,25.320742
Denmark,DNK,1957,5.777803,26.617834
Denmark,DNK,1958,5.022758,25.945183
Denmark,DNK,1959,5.3676567,31.250135
Denmark,DNK,1960,6.5322876,31.817017
Denmark,DNK,1961,6.1431217,34.84779
Denmark,DNK,1962,6.7178926,34.034153
Denmark,DNK,1963,6.9438863,38.147465
Denmark,DNK,1964,7.237217,38.589863
Denmark,DNK,1965,7.7810655,41.527203
Denmark,DNK,1966,7.426323,40.62054
Denmark,DNK,1967,9.343679,42.943554
Denmark,DNK,1968,8.249495,44.525497
Denmark,DNK,1969,9.172736,45.72805
Denmark,DNK,1970,9.814139,44.545303
Denmark,DNK,1971,10.364481,49.23564
Denmark,DNK,1972,11.501438,53.826973
Denmark,DNK,1973,10.3674135,50.26599
Denmark,DNK,1974,10.9605465,52.18882
Denmark,DNK,1975,12.14399,51.557446
Denmark,DNK,1976,14.362804,52.81608
Denmark,DNK,1977,12.932306,53.858837
Denmark,DNK,1978,14.525413,58.30988
Denmark,DNK,1979,16.020325,59.74066
Denmark,DNK,1980,15.892317,59.492252
Denmark,DNK,1981,17.689281,61.454987
Denmark,DNK,1982,17.584354,61.348797
Denmark,DNK,1983,21.855213,62.15405
Denmark,DNK,1984,22.92222,62.047752
Denmark,DNK,1985,21.611528,63.34587
Denmark,DNK,1986,21.772985,61.64956
Denmark,DNK,1987,25.083405,61.015976
Denmark,DNK,1988,26.296808,60.2767
Denmark,DNK,1989,23.701487,61.093132
Denmark,DNK,1990,26.138567,59.303154
Denmark,DNK,1991,28.091488,54.72299
Denmark,DNK,1992,26.472994,55.425426
Denmark,DNK,1993,27.732567,59.0075
Denmark,DNK,1994,30.688189,56.057285
Denmark,DNK,1995,30.705248,56.913433
Denmark,DNK,1996,29.87999,55.38396
Denmark,DNK,1997,32.05072,52.9292
Denmark,DNK,1998,29.830603,49.552326
Denmark,DNK,1999,31.07222,50.13711
Denmark,DNK,2000,30.441526,50.7762
Denmark,DNK,2001,31.27422,48.87431
Denmark,DNK,2002,30.540936,46.32421
Denmark,DNK,2003,31.366152,47.10692
Denmark,DNK,2004,32.82327,47.82422
Denmark,DNK,2005,33.882484,45.701782
Denmark,DNK,2006,33.670994,47.818924
Denmark,DNK,2007,30.174791,41.666306
Denmark,DNK,2008,32.392097,43.26753
Denmark,DNK,2009,32.418316,40.506996
Denmark,DNK,2010,32.222477,40.70629
Denmark,DNK,2011,31.02447,37.392525
Denmark,DNK,2012,31.037489,39.235737
Denmark,DNK,2013,29.84043,37.54944
Denmark,DNK,2014,29.28409,37.647198
Denmark,DNK,2015,29.353354,34.790676
Denmark,DNK,2016,28.477034,33.733402
Denmark,DNK,2017,27.339924,33.326603
Denmark,DNK,2018,25.286829,29.286283
Denmark,DNK,2019,26.855291,29.365582
Denmark,DNK,2020,24.015217,27.29936
Denmark,DNK,2021,23.356506,26.598509
Denmark,DNK,2022,23.702236,26.008123
Dominican Republic,DOM,1965,1.4180644,3.8929021
Dominican Republic,DOM,1966,1.6919979,3.1266723
Dominican Republic,DOM,1967,2.3475504,4.5946527
